Channel Id,Channel Url,Channel Title
UCaN8DZdc8EHo5y1LsQWMiig,http://www.youtube.com/channel/UCaN8DZdc8EHo5y1LsQWMiig,Big Joel
UCaSCt8s_4nfkRglWCvNSDrg,http://www.youtube.com/channel/UCaSCt8s_4nfkRglWCvNSDrg,CodeAesthetic
UCaTuinpDb_pIhuF0QOPXyRQ,http://www.youtube.com/channel/UCaTuinpDb_pIhuF0QOPXyRQ,Suede's Pokémon Journey
UCajw8zd6DPpXOuF6d22Fjkw,http://www.youtube.com/channel/UCajw8zd6DPpXOuF6d22Fjkw,T1J
UCak4HBCtXCXgPV-DGM9wZOQ,http://www.youtube.com/channel/UCak4HBCtXCXgPV-DGM9wZOQ,Isahowdy
UCakAg8hC_RFJm4RI3DlD7SA,http://www.youtube.com/channel/UCakAg8hC_RFJm4RI3DlD7SA,brian david gilbert
UCalZwqp5_aH65DGgFTz2VSw,http://www.youtube.com/channel/UCalZwqp5_aH65DGgFTz2VSw,Trauma Tonight with Harry Dreyfuss AMFT
UCb1kQ8rh4BdZ75dGzuzl39g,http://www.youtube.com/channel/UCb1kQ8rh4BdZ75dGzuzl39g,Olivia L.
UCbCq5Y0WPGimG2jNXhoQxGw,http://www.youtube.com/channel/UCbCq5Y0WPGimG2jNXhoQxGw,Atomic Frontier
UCbODt4cZgwEB_GhD1BwBtEA,http://www.youtube.com/channel/UCbODt4cZgwEB_GhD1BwBtEA,MooselyBased
UCbSVRvbYKLQ0zTodfkwz0sg,http://www.youtube.com/channel/UCbSVRvbYKLQ0zTodfkwz0sg,BluShades
UCbWcXB0PoqOsAvAdfzWMf0w,http://www.youtube.com/channel/UCbWcXB0PoqOsAvAdfzWMf0w,Fredrik Knudsen
UCb_MAhL8Thb3HJ_wPkH3gcw,http://www.youtube.com/channel/UCb_MAhL8Thb3HJ_wPkH3gcw,Phil Edwards
UCb_sF2m3-2azOqeNEdMwQPw,http://www.youtube.com/channel/UCb_sF2m3-2azOqeNEdMwQPw,Matthewmatosis
UCbmxZRQk-X0p-TOxd6PEYJA,http://www.youtube.com/channel/UCbmxZRQk-X0p-TOxd6PEYJA,IanHubert
UCc2eneiSu8IQ5aGrzcAta6A,http://www.youtube.com/channel/UCc2eneiSu8IQ5aGrzcAta6A,SPEED BOAT DOPE
UCc4jbVPThJ8CKiligww4w5Q,http://www.youtube.com/channel/UCc4jbVPThJ8CKiligww4w5Q,Doctor Puppet
UCcAvljdM2NMdMYq_pvT9pBw,http://www.youtube.com/channel/UCcAvljdM2NMdMYq_pvT9pBw,DouchebagChocolat
UCcCYOO2uYPnG-21WDOWdwew,http://www.youtube.com/channel/UCcCYOO2uYPnG-21WDOWdwew,HDTVTest
UCcOTVI8YJJud1A6aRYrV4sg,http://www.youtube.com/channel/UCcOTVI8YJJud1A6aRYrV4sg,Aidin Robbins
UCcOqtDKbmll_Tt_GbTfqVHw,http://www.youtube.com/channel/UCcOqtDKbmll_Tt_GbTfqVHw,Hilltop
UCcScIr2iskFm-zRo8FZ7cRw,http://www.youtube.com/channel/UCcScIr2iskFm-zRo8FZ7cRw,BREADSWORD
UCcU3qwLQ4E4t1AeCCkZg5dw,http://www.youtube.com/channel/UCcU3qwLQ4E4t1AeCCkZg5dw,Get In The Robot
UCcq87VVvahxpNJPvVCW4JAg,http://www.youtube.com/channel/UCcq87VVvahxpNJPvVCW4JAg,dftbarecords
UCctd5MdW-o2lRMwgogoUZHQ,http://www.youtube.com/channel/UCctd5MdW-o2lRMwgogoUZHQ,Zanzlanz
UCcvDaO3i92YW8Eh6SGl-TIQ,http://www.youtube.com/channel/UCcvDaO3i92YW8Eh6SGl-TIQ,Nickolas Nameolas
UCcvl5k9VcZzGVmY-rG8UAMw,http://www.youtube.com/channel/UCcvl5k9VcZzGVmY-rG8UAMw,Emily Graslie
UCd2ng5IYrQZi4IXEeMV0Ayg,http://www.youtube.com/channel/UCd2ng5IYrQZi4IXEeMV0Ayg,IcePickLodge
UCdG6SFYlGwsOeZU0TuZoCGA,http://www.youtube.com/channel/UCdG6SFYlGwsOeZU0TuZoCGA,truthorfailnosub
UCdHogG0Asb16IDBgSnGddwA,http://www.youtube.com/channel/UCdHogG0Asb16IDBgSnGddwA,Zachtronics
UCdQKvqmHKe_8fv4Rwe7ag9Q,http://www.youtube.com/channel/UCdQKvqmHKe_8fv4Rwe7ag9Q,Jack Saint
UCdZKffjiDM1kmTyd4uYEFHQ,http://www.youtube.com/channel/UCdZKffjiDM1kmTyd4uYEFHQ,the bread is rising
UCdZdDDp9SQ-Vvd5d9_YGGbA,http://www.youtube.com/channel/UCdZdDDp9SQ-Vvd5d9_YGGbA,TechnoPorg
UCdgUN8rX3SEb9L7FDub3I6A,http://www.youtube.com/channel/UCdgUN8rX3SEb9L7FDub3I6A,Design Theory
UCdkkQvJoB0kGgYHCYwSkdww,http://www.youtube.com/channel/UCdkkQvJoB0kGgYHCYwSkdww,Louie Zong
UCdnteqJUEFetgKgWItToLHg,http://www.youtube.com/channel/UCdnteqJUEFetgKgWItToLHg,adef
UCdpkTMgFiDkcAnNV7TmXntA,http://www.youtube.com/channel/UCdpkTMgFiDkcAnNV7TmXntA,Cheese Turbulence
UCdvuepIwGImKR6KROHxCl2Q,http://www.youtube.com/channel/UCdvuepIwGImKR6KROHxCl2Q,Jack
UCdwBd_IYZOMkUsVA8uQVigg,http://www.youtube.com/channel/UCdwBd_IYZOMkUsVA8uQVigg,Worlds In Motion
UCdwths-Q8lcuF7wJwVWsC9g,http://www.youtube.com/channel/UCdwths-Q8lcuF7wJwVWsC9g,Rabbit Hole
UCe7YOgx2vmblbEUUo-JgSnQ,http://www.youtube.com/channel/UCe7YOgx2vmblbEUUo-JgSnQ,Taki II
UCe9bEkXbBUn_jTMWFOxKXVw,http://www.youtube.com/channel/UCe9bEkXbBUn_jTMWFOxKXVw,Greig Johnson Making
UCeRjAjiBz_9CjbjI8c3tX0g,http://www.youtube.com/channel/UCeRjAjiBz_9CjbjI8c3tX0g,Nikki
UCeTfBygNb1TahcNpZyELO8g,http://www.youtube.com/channel/UCeTfBygNb1TahcNpZyELO8g,Jacob Geller
UCeW2TPb_b__pTriVVRS1GSQ,http://www.youtube.com/channel/UCeW2TPb_b__pTriVVRS1GSQ,EnlargedKai
UCeY9LCpPs50BdCNLhKaV_xw,http://www.youtube.com/channel/UCeY9LCpPs50BdCNLhKaV_xw,docfuture1
UCe_MQaw_UbecDe4PChWXYIQ,http://www.youtube.com/channel/UCe_MQaw_UbecDe4PChWXYIQ,charlieissoboredlike
UCeiYXex_fwgYDonaTcSIk6w,http://www.youtube.com/channel/UCeiYXex_fwgYDonaTcSIk6w,MinuteEarth
UCekYgu4qTiqVtLcxgBbhjnw,http://www.youtube.com/channel/UCekYgu4qTiqVtLcxgBbhjnw,Vought International
UCerEIdrEW-IqwvlH8lTQUJQ,http://www.youtube.com/channel/UCerEIdrEW-IqwvlH8lTQUJQ,Tech Tangents
UCerL4WZxy37tdPyDt2x3zMA,http://www.youtube.com/channel/UCerL4WZxy37tdPyDt2x3zMA,Trace Dominguez
UCf91klD5wumE_-VdNWU2yJA,http://www.youtube.com/channel/UCf91klD5wumE_-VdNWU2yJA,James-Money
UCfzLXKMZqf8-nR920SbQJLA,http://www.youtube.com/channel/UCfzLXKMZqf8-nR920SbQJLA,yeti dynamics
UCfzlCWGWYyIQ0aLC5w48gBQ,http://www.youtube.com/channel/UCfzlCWGWYyIQ0aLC5w48gBQ,sentdex
UCg3qsVzHeUt5_cPpcRtoaJQ,http://www.youtube.com/channel/UCg3qsVzHeUt5_cPpcRtoaJQ,圧倒的不審者の極み!
UCg9D1ie8p34sPf1QOU5QfCQ,http://www.youtube.com/channel/UCg9D1ie8p34sPf1QOU5QfCQ,ナナシ
UCgBVkKoOAr3ajSdFFLp13_A,http://www.youtube.com/channel/UCgBVkKoOAr3ajSdFFLp13_A,KRAZAM
UCgC4Nn0rqqdeqACnzaIMo_Q,http://www.youtube.com/channel/UCgC4Nn0rqqdeqACnzaIMo_Q,The Slow Mo Guys 2
UCgHn5LN2NiQXWMLL4BO70OQ,http://www.youtube.com/channel/UCgHn5LN2NiQXWMLL4BO70OQ,Travis Gilbert
UCgajhM4W-_0YnUk680B10Sg,http://www.youtube.com/channel/UCgajhM4W-_0YnUk680B10Sg,Baahubali Movie
UCggHoXaj8BQHIiPmOxezeWA,http://www.youtube.com/channel/UCggHoXaj8BQHIiPmOxezeWA,History Buffs
UCgi2u-lGY-2i2ubLsUr6FbQ,http://www.youtube.com/channel/UCgi2u-lGY-2i2ubLsUr6FbQ,F.D Signifier
UCgmDs3shU7q1wrxBx9eE74g,http://www.youtube.com/channel/UCgmDs3shU7q1wrxBx9eE74g,Maritime Horrors
UCh9DnjvObUcvvwrYbJ4-cLQ,http://www.youtube.com/channel/UCh9DnjvObUcvvwrYbJ4-cLQ,StrucciMovies
UChIUP-_S3PzypasXVsY1kJQ,http://www.youtube.com/channel/UChIUP-_S3PzypasXVsY1kJQ,John Green
UChIs72whgZI9w6d6FhwGGHA,http://www.youtube.com/channel/UChIs72whgZI9w6d6FhwGGHA,Gamers Nexus
UChK_Pcyve19oBKwy4wgMjFg,http://www.youtube.com/channel/UChK_Pcyve19oBKwy4wgMjFg,greysfavs
UChmiXKcdz-YDi7Ti73cR5VA,http://www.youtube.com/channel/UChmiXKcdz-YDi7Ti73cR5VA,Quorators
UCicVsS0zrUPrA3RaOJO5oBg,http://www.youtube.com/channel/UCicVsS0zrUPrA3RaOJO5oBg,The Video Game History Foundation
UCim0JOU5CqZG3jKhU2c_yeg,http://www.youtube.com/channel/UCim0JOU5CqZG3jKhU2c_yeg,Tom Lum
UCimiUgDLbi6P17BdaCZpVbg,http://www.youtube.com/channel/UCimiUgDLbi6P17BdaCZpVbg,exurb1a
UCj1VqrHhDte54oLgPG4xpuQ,http://www.youtube.com/channel/UCj1VqrHhDte54oLgPG4xpuQ,Stuff Made Here
UCj21kC5zWeflqmZSMTkA57Q,http://www.youtube.com/channel/UCj21kC5zWeflqmZSMTkA57Q,Fallout 4: New Vegas
UCj74rJ9Lgl3WTngq675wxKg,http://www.youtube.com/channel/UCj74rJ9Lgl3WTngq675wxKg,Noodle
UCjFaPUcJU1vwk193mnW_w1w,http://www.youtube.com/channel/UCjFaPUcJU1vwk193mnW_w1w,Modern Vintage Gamer
UCjFqcJQXGZ6T6sxyFB-5i6A,http://www.youtube.com/channel/UCjFqcJQXGZ6T6sxyFB-5i6A,Every Frame a Painting
UCjKSoJlPgcK6BmoSqXpj5xQ,http://www.youtube.com/channel/UCjKSoJlPgcK6BmoSqXpj5xQ,Action Button
UCjSJq8eE73nCc9mtSMkNh6g,http://www.youtube.com/channel/UCjSJq8eE73nCc9mtSMkNh6g,Let's Talk About Stuff
UCjU-Cwjfqbo2hMRItlXwnnQ,http://www.youtube.com/channel/UCjU-Cwjfqbo2hMRItlXwnnQ,This is Dan Bell.
UCjp8vhFc8-00d2EAjR_l2xg,http://www.youtube.com/channel/UCjp8vhFc8-00d2EAjR_l2xg,zefrankenfriends
UCk224j8zNGZzejUSMskGwXg,http://www.youtube.com/channel/UCk224j8zNGZzejUSMskGwXg,Damien Henry
UCkCGO21T72E2hcJyBNzM1gA,http://www.youtube.com/channel/UCkCGO21T72E2hcJyBNzM1gA,Lance McDonald
UCkIS8hii93hF2q0TQFD-sEQ,http://www.youtube.com/channel/UCkIS8hii93hF2q0TQFD-sEQ,Zohran Mamdani for NYC
UCkJ0UqlA1Bx6H4cgONmBUXg,http://www.youtube.com/channel/UCkJ0UqlA1Bx6H4cgONmBUXg,Action Button Channel Two
UCkcklGgf93ZgT6yAmnzT5mw,http://www.youtube.com/channel/UCkcklGgf93ZgT6yAmnzT5mw,WangleLine
UCkxMlA7rt-mnIc1AjbyAsPw,http://www.youtube.com/channel/UCkxMlA7rt-mnIc1AjbyAsPw,sexplanations
UCkyHL2ZPgw9D4GOcPQq6Uzw,http://www.youtube.com/channel/UCkyHL2ZPgw9D4GOcPQq6Uzw,ProjectsInFlight
UCkyfHZ6bY2TjqbJhiH8Y2QQ,http://www.youtube.com/channel/UCkyfHZ6bY2TjqbJhiH8Y2QQ,thebrainscoop
UCl4hLK-YKeHuCAvS8ZPVv5Q,http://www.youtube.com/channel/UCl4hLK-YKeHuCAvS8ZPVv5Q,the Mountain Goats
UClQwIn2nc9bcmgKW0WQbBwQ,http://www.youtube.com/channel/UClQwIn2nc9bcmgKW0WQbBwQ,ProZD Eats Food
UClRwC5Vc8HrB6vGx6Ti-lhA,http://www.youtube.com/channel/UClRwC5Vc8HrB6vGx6Ti-lhA,Technology Connextras
UCl_dlV_7ofr4qeP1drJQ-qg,http://www.youtube.com/channel/UCl_dlV_7ofr4qeP1drJQ-qg,Tantacrul
UClbBxFs86hk6IMd16YlfXPg,http://www.youtube.com/channel/UClbBxFs86hk6IMd16YlfXPg,B- Mask
UCljE1ODdSF7LS9xx9eWq0GQ,http://www.youtube.com/channel/UCljE1ODdSF7LS9xx9eWq0GQ,potholer54
UClnCLTkRd1vhQYU1t1HyivQ,http://www.youtube.com/channel/UClnCLTkRd1vhQYU1t1HyivQ,Princess Weekes
UClq42foiSgl7sSpLupnugGA,http://www.youtube.com/channel/UClq42foiSgl7sSpLupnugGA,D!NG
UClt01z1wHHT7c5lKcU8pxRQ,http://www.youtube.com/channel/UClt01z1wHHT7c5lKcU8pxRQ,hbomberguy
UClvMduw1MDMQ0PuH753-XSA,http://www.youtube.com/channel/UClvMduw1MDMQ0PuH753-XSA,cheese speedrunning
UCm4JnxTxtvItQecKUc4zRhQ,http://www.youtube.com/channel/UCm4JnxTxtvItQecKUc4zRhQ,Errant Signal
UCm7WyIWYAVn5Py-GmpwQ2RA,http://www.youtube.com/channel/UCm7WyIWYAVn5Py-GmpwQ2RA,Olivia Griffin
UCm8EsftbfNzSiRHzc7I59KQ,http://www.youtube.com/channel/UCm8EsftbfNzSiRHzc7I59KQ,Kevin Fang
UCm9K6rby98W8JigLoZOh6FQ,http://www.youtube.com/channel/UCm9K6rby98W8JigLoZOh6FQ,LockPickingLawyer
UCmEmX_jw_pRp5UbAdzkZq-g,http://www.youtube.com/channel/UCmEmX_jw_pRp5UbAdzkZq-g,Posy
UCmQThz1OLYt8mb2PU540LOA,http://www.youtube.com/channel/UCmQThz1OLYt8mb2PU540LOA,The Art Assignment
UCmQXOAse-VnzuXHebX5I77g,http://www.youtube.com/channel/UCmQXOAse-VnzuXHebX5I77g,Charlotte McDonnell
UCmlO0uKVlFc-S4XAbIaP4Mg,http://www.youtube.com/channel/UCmlO0uKVlFc-S4XAbIaP4Mg,Agent Mystery Meat
UCmtC7HJIoMQxkvV4gh5dP0Q,http://www.youtube.com/channel/UCmtC7HJIoMQxkvV4gh5dP0Q,Philomatics
UCmtyQOKKmrMVaKuRXz02jbQ,http://www.youtube.com/channel/UCmtyQOKKmrMVaKuRXz02jbQ,Sebastian Lague
UCn8OYopT9e8tng-CGEWzfmw,http://www.youtube.com/channel/UCn8OYopT9e8tng-CGEWzfmw,Atrocity Guide
UCnEd9PbzAKmRnDYyi0CDEmw,http://www.youtube.com/channel/UCnEd9PbzAKmRnDYyi0CDEmw,Sean Seanson
UCnXhtV6bM7TeUgMh4mvncDg,http://www.youtube.com/channel/UCnXhtV6bM7TeUgMh4mvncDg,SmallButera
UCnbvPS_rXp4PC21PG2k1UVg,http://www.youtube.com/channel/UCnbvPS_rXp4PC21PG2k1UVg,Gaming Historian
UCndQsfS-fANYdW_JOMUK65g,http://www.youtube.com/channel/UCndQsfS-fANYdW_JOMUK65g,Living Science
UCniqJdv-ZQHj1w1Xg6eLWYA,http://www.youtube.com/channel/UCniqJdv-ZQHj1w1Xg6eLWYA,From Scratch
UCnkp4xDOwqqJD7sSM3xdUiQ,http://www.youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ,Adam Neely
UCnmUuDYfj_xaWrTHzUfkGiA,http://www.youtube.com/channel/UCnmUuDYfj_xaWrTHzUfkGiA,KaiserNeko
UCo-3ThNQmPmQSQL_L6Lx1_w,http://www.youtube.com/channel/UCo-3ThNQmPmQSQL_L6Lx1_w,DeepSkyVideos
UCo0eSsaLyD_oHQnRHGo97LA,http://www.youtube.com/channel/UCo0eSsaLyD_oHQnRHGo97LA,Skull
UCo71RUe6DX4w-Vd47rFLXPg,http://www.youtube.com/channel/UCo71RUe6DX4w-Vd47rFLXPg,typecraft
UCo8186mZYAY49flt6HkbqlQ,http://www.youtube.com/channel/UCo8186mZYAY49flt6HkbqlQ,Leon Massey
UCoNRSwYHJdy-yV1b82ZdHfQ,http://www.youtube.com/channel/UCoNRSwYHJdy-yV1b82ZdHfQ,SethEverman
UCoYzqD_hNqUa8KJJlZPRPSQ,http://www.youtube.com/channel/UCoYzqD_hNqUa8KJJlZPRPSQ,Velodus
UCoZQiN0o7f36H7PaW4fVhFw,http://www.youtube.com/channel/UCoZQiN0o7f36H7PaW4fVhFw,Retro Game Corps
UCofQ5pFBxRU-B3LR5FjwZDw,http://www.youtube.com/channel/UCofQ5pFBxRU-B3LR5FjwZDw,William
UConVfxXodg78Tzh5nNu85Ew,http://www.youtube.com/channel/UConVfxXodg78Tzh5nNu85Ew,Welch Labs
UCowuKMdyqXpu4jNeFLlpa3A,http://www.youtube.com/channel/UCowuKMdyqXpu4jNeFLlpa3A,Shogo Sakai (NekoChill / 酒井省吾 )
UCoxX_0dWOl30YiO4mGp9ZGQ,http://www.youtube.com/channel/UCoxX_0dWOl30YiO4mGp9ZGQ,vidthoughts
UCoxcjq-8xIDTYp3uz647V5A,http://www.youtube.com/channel/UCoxcjq-8xIDTYp3uz647V5A,Numberphile
UCp1xCZ4ODNM2OJuKoBrghDA,http://www.youtube.com/channel/UCp1xCZ4ODNM2OJuKoBrghDA,Auralnauts
UCp68_FLety0O-n9QU6phsgw,http://www.youtube.com/channel/UCp68_FLety0O-n9QU6phsgw,colinfurze
UCpZjU-GdtNJO42H8xPDyxRQ,http://www.youtube.com/channel/UCpZjU-GdtNJO42H8xPDyxRQ,Ed Andersen
UCpcSq3A3Z4tUJsHKfn8zpnA,http://www.youtube.com/channel/UCpcSq3A3Z4tUJsHKfn8zpnA,Remap
UCpo_DqbwM6THTXGGY4AsXOQ,http://www.youtube.com/channel/UCpo_DqbwM6THTXGGY4AsXOQ,Complexly
UCpwIxbmFFNeU4EtlLHmFShA,http://www.youtube.com/channel/UCpwIxbmFFNeU4EtlLHmFShA,Premature Abstraction
UCq6aw03lNILzV96UvEAASfQ,http://www.youtube.com/channel/UCq6aw03lNILzV96UvEAASfQ,bill wurtz
UCq8DICunczvLuJJq414110A,http://www.youtube.com/channel/UCq8DICunczvLuJJq414110A,Zach King
UCq8ZAAsI89IoJ-fn1gYpO3g,http://www.youtube.com/channel/UCq8ZAAsI89IoJ-fn1gYpO3g,Nightshift – Kurzgesagt After Dark
UCq9bKTz5hPqkPwGGTRZjN0A,http://www.youtube.com/channel/UCq9bKTz5hPqkPwGGTRZjN0A,Strangest Quiet
UCqDbZac1bo_WEPau9c5R5WQ,http://www.youtube.com/channel/UCqDbZac1bo_WEPau9c5R5WQ,Cathode Ray Dude Gaiden
UCqJ-Xo29CKyLTjn6z2XwYAw,http://www.youtube.com/channel/UCqJ-Xo29CKyLTjn6z2XwYAw,Game Maker's Toolkit
UCqQazlAQRGiTA2HM2Ii9iCg,http://www.youtube.com/channel/UCqQazlAQRGiTA2HM2Ii9iCg,Defunctland After Dark
UCqVEHtQoXHmUCfJ-9smpTSg,http://www.youtube.com/channel/UCqVEHtQoXHmUCfJ-9smpTSg,Answer in Progress
UCqbwf1q9hkT8E4zPsWYMjwA,http://www.youtube.com/channel/UCqbwf1q9hkT8E4zPsWYMjwA,BDGs VODs
UCqhVP3hxi6o8vDoFkUzMKew,http://www.youtube.com/channel/UCqhVP3hxi6o8vDoFkUzMKew,Eldena Doubleca5t
UCqnos76uuqYRZ-zI2MRNGnA,http://www.youtube.com/channel/UCqnos76uuqYRZ-zI2MRNGnA,Dan Golding - Video Essays
UCqqAJOzcNb5hm98KEqi4XRQ,http://www.youtube.com/channel/UCqqAJOzcNb5hm98KEqi4XRQ,AZFanFam
UCqqJQ_cXSat0KIAVfIfKkVA,http://www.youtube.com/channel/UCqqJQ_cXSat0KIAVfIfKkVA,J. Kenji López-Alt
UCr3_qogGjXtYukgRlsJry-g,http://www.youtube.com/channel/UCr3_qogGjXtYukgRlsJry-g,ShadyVox
UCrMePiHCWG4Vwqv3t7W9EFg,http://www.youtube.com/channel/UCrMePiHCWG4Vwqv3t7W9EFg,SciShow Space
UCrQieQckb9Fw9-SD7BdkpjQ,http://www.youtube.com/channel/UCrQieQckb9Fw9-SD7BdkpjQ,HAWPOfficial
UCrTNhL_yO3tPTdQ5XgmmWjA,http://www.youtube.com/channel/UCrTNhL_yO3tPTdQ5XgmmWjA,RedLetterMedia
UCrkPsvLGln62OMZRO6K-llg,http://www.youtube.com/channel/UCrkPsvLGln62OMZRO6K-llg,Nick Chapsas
UCrktIETDBZ36NZImOCTFFEg,http://www.youtube.com/channel/UCrktIETDBZ36NZImOCTFFEg,VampierMSX
UCrpgBiPsx_9oEAw6znbeL-A,http://www.youtube.com/channel/UCrpgBiPsx_9oEAw6znbeL-A,LowercaseJai
UCrv269YwJzuZL3dH5PCgxUw,http://www.youtube.com/channel/UCrv269YwJzuZL3dH5PCgxUw,CodeParade
UCrvuY59InDI3iKvopKT8PEw,http://www.youtube.com/channel/UCrvuY59InDI3iKvopKT8PEw,Welcome to Night Vale
UCs4aHmggTfFrpkPcWSaBN9g,http://www.youtube.com/channel/UCs4aHmggTfFrpkPcWSaBN9g,PBS Infinite Series
UCs4fQRyl1TJvoeOdekW6lYA,http://www.youtube.com/channel/UCs4fQRyl1TJvoeOdekW6lYA,fasterthanlime
UCsBjURrPoezykLs9EqgamOA,http://www.youtube.com/channel/UCsBjURrPoezykLs9EqgamOA,Fireship
UCsCacApDfxESyNJwEIXNajQ,http://www.youtube.com/channel/UCsCacApDfxESyNJwEIXNajQ,mklachu
UCsXVk37bltHxD1rDPwtNM8Q,http://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell
UCsaEBhRsI6tmmz12fkSEYdw,http://www.youtube.com/channel/UCsaEBhRsI6tmmz12fkSEYdw,Hot Mess
UCsga02EzgmjtKmGA6wrldZQ,http://www.youtube.com/channel/UCsga02EzgmjtKmGA6wrldZQ,Austin School of Game Design
UCshObcm-nLhbu8MY50EZ5Ng,http://www.youtube.com/channel/UCshObcm-nLhbu8MY50EZ5Ng,Benn Jordan
UCsvazPPlhZlch0-Z3wPByeg,http://www.youtube.com/channel/UCsvazPPlhZlch0-Z3wPByeg,TeamFourStar
UCt6wYCFW06WLKPUk4hh1pYQ,http://www.youtube.com/channel/UCt6wYCFW06WLKPUk4hh1pYQ,Lau Noah
UCt9zpXoM1RqiC9u4YYuVP5Q,http://www.youtube.com/channel/UCt9zpXoM1RqiC9u4YYuVP5Q,Afterthoughts
UCtESv1e7ntJaLJYKIO1FoYw,http://www.youtube.com/channel/UCtESv1e7ntJaLJYKIO1FoYw,Periodic Videos
UCtGoikgbxP4F3rgI9PldI9g,http://www.youtube.com/channel/UCtGoikgbxP4F3rgI9PldI9g,Super Eyepatch Wolf
UCtUbO6rBht0daVIOGML3c8w,http://www.youtube.com/channel/UCtUbO6rBht0daVIOGML3c8w,Summoning Salt
UCt_t6FwNsqr3WWoL6dFqG9w,http://www.youtube.com/channel/UCt_t6FwNsqr3WWoL6dFqG9w,BrainCraft
UCtqxG9IrHFU_ID1khGvx9sA,http://www.youtube.com/channel/UCtqxG9IrHFU_ID1khGvx9sA,All Gas No Brakes
UCtscFf8VayggrDYjOwDke_Q,http://www.youtube.com/channel/UCtscFf8VayggrDYjOwDke_Q,Angela Collier 
UCtwKon9qMt5YLVgQt1tvJKg,http://www.youtube.com/channel/UCtwKon9qMt5YLVgQt1tvJKg,Objectivity
UCuAWs9GxuTDLNyo2-cbrwDA,http://www.youtube.com/channel/UCuAWs9GxuTDLNyo2-cbrwDA,RAINBOLT TWO
UCuCkxoKLYO_EQ2GeFtbM_bw,http://www.youtube.com/channel/UCuCkxoKLYO_EQ2GeFtbM_bw,Half as Interesting
UCuClp9vCvqyPeHBR1h71isQ,http://www.youtube.com/channel/UCuClp9vCvqyPeHBR1h71isQ,HatchiMatchi
UCuHB_2AOt8vjuvZZp6tSoxg,http://www.youtube.com/channel/UCuHB_2AOt8vjuvZZp6tSoxg,Recursion
UCuNiKQcJLXppWgheljJv7KQ,http://www.youtube.com/channel/UCuNiKQcJLXppWgheljJv7KQ,HyperBitHero
UCuPgdqQKpq4T4zeqmTelnFg,http://www.youtube.com/channel/UCuPgdqQKpq4T4zeqmTelnFg,kaptainkristian
UCuVxaQDraOja6xKidcmoufA,http://www.youtube.com/channel/UCuVxaQDraOja6xKidcmoufA,Polygon
UCuXs2ElCUGdrjDWvW8Lf39g,http://www.youtube.com/channel/UCuXs2ElCUGdrjDWvW8Lf39g,Justin McElroy
UCumX61u3NGG7HcBTnnWmzRg,http://www.youtube.com/channel/UCumX61u3NGG7HcBTnnWmzRg,BravestWarriors
UCurvu3r_s-yq-6f9WRs4TKA,http://www.youtube.com/channel/UCurvu3r_s-yq-6f9WRs4TKA,TheRealBradNeely
UCutGiN7c5-CEFwm_ccixR3g,http://www.youtube.com/channel/UCutGiN7c5-CEFwm_ccixR3g,HeavyEyed
UCuvSqzfO_LV_QzHdmEj84SQ,http://www.youtube.com/channel/UCuvSqzfO_LV_QzHdmEj84SQ,Kaze Emanuar
UCv4-yypZ7srAlzk_MQCRaLQ,http://www.youtube.com/channel/UCv4-yypZ7srAlzk_MQCRaLQ,Ours Poetica
UCvBqzzvUBLCs8Y7Axb-jZew,http://www.youtube.com/channel/UCvBqzzvUBLCs8Y7Axb-jZew,Sixty Symbols
UCvGMGQC8gNkd4gwxSbABIlw,http://www.youtube.com/channel/UCvGMGQC8gNkd4gwxSbABIlw,Quirkology
UCvZ8B2veUGTr3o2m8juPHaA,http://www.youtube.com/channel/UCvZ8B2veUGTr3o2m8juPHaA,Justin Bennett
UCvaUR_-uJQcu1-c4UfUtEmQ,http://www.youtube.com/channel/UCvaUR_-uJQcu1-c4UfUtEmQ,Games As Literature
UCvtT19MZW8dq5Wwfu6B0oxw,http://www.youtube.com/channel/UCvtT19MZW8dq5Wwfu6B0oxw,dotnet
UCwELB-kgDidIbWTvmC3m-kw,http://www.youtube.com/channel/UCwELB-kgDidIbWTvmC3m-kw,FixItMan78
UCwGEZhoIwu7GN44Xkr_fXwA,http://www.youtube.com/channel/UCwGEZhoIwu7GN44Xkr_fXwA,styro pyro 2
UCwNBP0bjYJFiwShZnFS4WrQ,http://www.youtube.com/channel/UCwNBP0bjYJFiwShZnFS4WrQ,The Overview Effekt
UCwPdVunI5mD-dpuLogOawbw,http://www.youtube.com/channel/UCwPdVunI5mD-dpuLogOawbw,adumb
UCwPnX0XSfxswF0rL78NzNIw,http://www.youtube.com/channel/UCwPnX0XSfxswF0rL78NzNIw,veselekov
UCwTZ-JLF5FQ3EmQ2nPaS-lg,http://www.youtube.com/channel/UCwTZ-JLF5FQ3EmQ2nPaS-lg,Thought Café
UCwUDc1BsdtflKJX8jDjJNyw,http://www.youtube.com/channel/UCwUDc1BsdtflKJX8jDjJNyw,AverageTreyVG
UCwez9XDNV_wS0WNDZteXjgw,http://www.youtube.com/channel/UCwez9XDNV_wS0WNDZteXjgw,Hello Internet
UCwg6_F2hDHYrqbNSGjmar4w,http://www.youtube.com/channel/UCwg6_F2hDHYrqbNSGjmar4w,Animalogic
